num_firms;num_customers;network_type;pref_att_links;acc_step;l_ind;l_wom;l_ad;a;s_v0;s_a;s_e;maxstock;wealth;risk;buyer_memory;p;c;d;cpp;a;ai;num_links;max_iter;roi;mgn;cst;market_size;sales_quantity;final_quanlity_expectation;final_uncertainty
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089624468;11575;129150;7027;4630;0,994893046;0,01745399
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089716165;12477,5;139077,5;7941;4991;0,977556454;0,016673066
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089786737;13272,5;147822,5;7636;5309;0,996172179;0,015707352
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089488667;10452,5;116802,5;7156;4181;0,987418742;0,017395793
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089660363;11912,5;132862,5;7255;4765;0,983635054;0,01719299
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089710953;12422,5;138472,5;7818;4969;0,98225887;0,016935131
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,089807638;13527,5;150627,5;8418;5411;0,987526257;0,01582733
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088480679;6045;68320;3965;2418;0,977296554;0,019096891
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088411306;5872,5;66422,5;3906;2349;0,972115371;0,020025381
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088416466;5885;66560;3637;2354;0,987168956;0,020160891
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,08847185;6022,5;68072,5;3847;2409;0,982612992;0,019582941
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088713146;6702,5;75552,5;3964;2681;0,992123344;0,018962453
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088451997;5972,5;67522,5;3801;2389;0,993956063;0,019099022
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088606717;6385;72060;3592;2554;0,990357756;0,01915185
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088570119;6282,5;70932,5;4297;2513;0,986260896;0,01921724
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088238844;5482,5;62132,5;3690;2193;0,973772124;0,020198142
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,088829704;7087,5;79787,5;4034;2835;0,990498659;0,018257792
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087712538;4552,5;51902,5;2753;1821;0,995397877;0,020661583
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087589415;4377,5;49977,5;2664;1751;0,979043608;0,020149133
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,0871251;3820;43845;2599;1528;0,98681451;0,021495976
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087505129;4265;48740;2552;1706;0,978782206;0,020466334
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087709147;4547,5;51847,5;2645;1819;1,004675778;0,020250286
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087533696;4302,5;49152,5;2919;1721;1,001550175;0,020214958
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087798247;4682,5;53332,5;2706;1873;1,003239072;0,019988956
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087171979;3870;44395;2617;1548;0,992771214;0,021061429
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087851845;4767,5;54267,5;2821;1907;0,991893435;0,019949941
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;75;15000;60;30;27,5;1;0,05;0;200;365;0,087136929;3832,5;43982,5;2566;1533;0,982950606;0,020944249
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089954548;15635;173810;10013;6254;0,97684531;0,014159219
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089959057;15710;174635;10133;6284;0,967833967;0,01436848
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089966921;15842,5;176092,5;10076;6337;0,981713625;0,015016088
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089904814;14852,5;165202,5;9365;5941;0,98648309;0,014290965
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089874148;14407,5;160307,5;9471;5763;0,961080344;0,015324456
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089846814;14032,5;156182,5;9205;5613;0,972167917;0,015359075
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089893658;14687,5;163387,5;9899;5875;0,989565763;0,01529427
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089828936;13797,5;153597,5;9025;5519;0,990152293;0,01555477
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089879623;14485;161160;9774;5794;0,973971625;0,014852132
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089869511;14342,5;159592,5;9595;5737;0,987368488;0,015522108
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089055824;7972,5;89522,5;5228;3189;0,989155287;0,016478252
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088886857;7292,5;82042,5;5218;2917;0,967585141;0,017770999
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088933218;7467,5;83967,5;5164;2987;0,985180649;0,018480623
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,08873999;6787,5;76487,5;5203;2715;0,985032425;0,018397568
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088994663;7712,5;86662,5;5283;3085;0,976063793;0,016914189
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,089014503;7795;87570;5462;3118;0,989137204;0,017456572
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,08892477;7435;83610;5121;2974;0,992967345;0,018006339
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088966305;7597,5;85397,5;5134;3039;0,989902522;0,017844392
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,08898182;7660;86085;5118;3064;0,993872493;0,017193356
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088930626;7457,5;83857,5;5127;2983;0,98634139;0,017697002
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088154727;5310;60235;3752;2124;0,998676355;0,019188585
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088006299;5030;57155;3598;2012;1,001244401;0,019785852
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,0880408;5092,5;57842,5;3581;2037;0,987643231;0,019176111
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,087782123;4657,5;53057,5;3062;1863;0,966962668;0,020085246
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088025721;5065;57540;3631;2026;0,979847126;0,019447691
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088124213;5250;59575;3537;2100;0,989929792;0,019309879
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088116479;5235;59410;3565;2094;0,991798331;0,018550431
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,087963785;4955;56330;3381;1982;1,000345666;0,019489324
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088231734;5467,5;61967,5;3706;2187;0,994886887;0,019217995
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;75;15000;60;30;27,5;1;0,05;0;200;365;0,088090384;5185;58860;3693;2074;0,987355805;0,019164864
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089728306;12607,5;140507,5;11167;5043;0,97728353;0,015353924
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089737023;12702,5;141552,5;11379;5081;0,969462128;0,015002265
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089815822;13630;151755;10967;5452;0,981149125;0,015375976
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089825833;13757,5;153157,5;11156;5503;0,973887226;0,014959281
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,0897225;12545;139820;11450;5018;0,983997669;0,015746933
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089893829;14690;163415;11050;5876;0,990568477;0,014280374
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089771929;13097,5;145897,5;11124;5239;0,976205098;0,015017324
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089740882;12745;142020;11005;5098;0,973897012;0,016074941
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089807034;13520;150545;11307;5408;0,981243674;0,015153063
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,089810446;13562,5;151012,5;11076;5425;0,972746385;0,01472004
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088218601;5440;61665;5602;2176;0,987715138;0,020086227
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088459977;5992,5;67742,5;5412;2397;0,958752502;0,019194134
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088547228;6220;70245;5728;2488;0,965455811;0,018409063
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088657415;6532,5;73682,5;5780;2613;0,978116572;0,01839367
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088799161;6982,5;78632,5;5889;2793;0,977441682;0,017664227
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088637064;6472,5;73022,5;5678;2589;0,991635652;0,018606597
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088463948;6002,5;67852,5;5626;2401;0,983682618;0,01926979
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,08864898;6507,5;73407,5;5634;2603;0,988002632;0,018906496
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,088902328;7350;82675;5775;2940;0,98099994;0,017757294
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,08882827;7082,5;79732,5;5793;2833;0,984170866;0,017849106
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087556207;4332,5;49482,5;3928;1733;0,989102713;0,020016174
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087911095;4865;55340;3804;1946;0,993165988;0,019712638
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087762553;4627,5;52727,5;3941;1851;0,987849986;0,019717155
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087834708;4740;53965;3944;1896;0,995708498;0,0194681
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087103618;3797,5;43597,5;3832;1519;0,973254961;0,020710481
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087286424;3997,5;45797,5;3915;1599;0,987854884;0,02066117
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087499358;4257,5;48657,5;3895;1703;0,971492267;0,02052511
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087507049;4267,5;48767,5;3888;1707;0,988681926;0,019747105
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087752675;4612,5;52562,5;3942;1845;0,996235664;0,019937797
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;75;15000;60;30;27,5;1;0,05;0;200;365;0,087428541;4167,5;47667,5;3755;1667;0,993384558;0,020435728
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;157435;7971;5187;0,970602698;0,016517355
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;171835;8366;5667;0,989717066;0,015050356
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;165895;8044;5469;0,979606792;0,015533033
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;165055;8352;5441;0,97658737;0,015621258
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;163915;7736;5403;0,973454547;0,016571462
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;174835;8376;5767;1,013683088;0,015889258
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;175555;8380;5791;0,998627497;0,0152455
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;158365;7750;5218;0,98480135;0,015756061
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;184525;7914;6090;0,98166485;0,014984213
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;179275;8427;5915;0,985906655;0,01541575
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;91885;4431;3002;0,997061933;0,017557837
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;98785;4342;3232;0,984276031;0,017174434
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;89875;4317;2935;0,995077811;0,018289669
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;81775;4090;2665;0,991933312;0,01925471
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;77515;3940;2523;0,983901657;0,019146755
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;84865;4275;2768;0,98397509;0,01790127
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;91225;4585;2980;0,999120918;0,017708208
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;96595;4149;3159;1,008040963;0,018005033
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;77725;4031;2530;0,978664638;0,019166632
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;88495;4425;2889;0,986680891;0,017735696
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;59395;3015;1919;0,988163487;0,019973095
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;54355;2589;1751;0,980402707;0,020755346
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;55735;3070;1797;0,993825218;0,020723868
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;54355;2866;1751;0,986217934;0,020968734
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;58045;2856;1874;0,976872448;0,019889873
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;59485;3004;1922;0,994312789;0,019963009
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;52615;2601;1693;1,005530666;0,020642322
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;57715;2625;1863;0,999458745;0,020758344
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;53155;2788;1711;0,98254388;0,021002012
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;25;15000;60;30;30;1;0,05;0;200;365;0;0;59995;2868;1939;0,983991473;0,020582924
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;184165;10250;6078;0,97150354;0,015130601
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;188905;10041;6236;0,987374414;0,014152636
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;177595;10101;5859;0,984429796;0,014939145
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;197515;10325;6523;0,983730881;0,014430676
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;184885;9902;6102;0,979869701;0,014682501
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;210145;10511;6944;0,983964848;0,013368345
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;211345;10686;6984;0,970946038;0,01297271
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;205345;10653;6784;0,988066696;0,013370873
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;198385;10409;6552;0,972128009;0,013740764
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;206875;10560;6835;0,98359593;0,013316665
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;104845;5572;3434;0,991539117;0,016731812
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;106105;5526;3476;0,99490617;0,016355261
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;94585;5275;3092;0,986319761;0,017546929
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;101635;5363;3327;0,998572694;0,017469965
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;102475;5670;3355;1,005380711;0,016609951
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;103765;5375;3398;0,987535074;0,016863524
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;97975;5315;3205;0,97964019;0,017022006
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;91285;5218;2982;0,976517704;0,01817665
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;100645;5136;3294;1,002580107;0,016868564
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;95815;5439;3133;0,985094642;0,017445545
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;69925;3767;2270;0,989242511;0,01912457
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;67165;3708;2178;0,984160778;0,019168855
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;67585;3680;2192;0,992658344;0,01883658
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;67105;3612;2176;0,984679692;0,019190951
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;74635;3815;2427;0,995626365;0,017888408
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;67675;3732;2195;0,993299293;0,019198731
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;68155;3750;2211;0,975551443;0,018942056
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;64825;3606;2100;0,988320006;0,019052039
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;75205;3844;2446;1,00168394;0,018348215
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;30;1;0,05;0;200;365;0;0;68665;3724;2228;0,982790367;0,018722399
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;161995;10732;5339;0,982959448;0,015092386
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;176605;11402;5826;0,984295269;0,014254864
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;153685;11273;5062;0,975370674;0,015326945
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;167695;11444;5529;0,972970716;0,016200438
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;177085;11878;5842;0,975729582;0,014293458
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;182395;11193;6019;0,971922621;0,014464325
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;180265;11155;5948;0,986612896;0,014968358
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;181135;11729;5977;0,970972303;0,015002314
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;155665;10843;5128;0,965625799;0,016385721
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;180925;11199;5970;0,980603878;0,014835676
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;30;1;0,05;0;200;365;0;0;88945;5827;2904;0,996427291;0,017298503
